case,hd95_mm,note
sub-r040s074,61.603571325045756,
sub-r040s075,13.490737563232042,
sub-r040s076,51.02940328869229,
sub-r040s078,49.20365840057018,
sub-r040s085,85.35221145348257,
sub-r040s086,14.594519519326424,
sub-r042s001,75.11324783285569,
sub-r042s003,59.799665550904216,
sub-r042s004,81.27115109311545,
sub-r042s008,4.123105625617661,
sub-r042s010,20.12461179749811,
sub-r042s011,32.449961479175904,
sub-r042s013,32.01562118716424,
sub-r042s015,36.24913792078372,
sub-r042s018,6.0,
sub-r042s021,11.0,
sub-r042s023,14.866068747318506,
sub-r042s025,6.48074069840786,
sub-r042s028,4.58257569495584,
sub-r042s029,8.602325267042627,
sub-r042s030,51.97114584074513,
sub-r042s032,3.605551275463989,
sub-r042s033,35.298725189445584,
sub-r042s035,36.24913792078372,
sub-r044s002,11.874342087037917,
sub-r044s003,8.94427190999916,
sub-r045s002,1.4142135623730951,
sub-r045s003,31.78049716414141,
sub-r046s001,26.589471600616662,
sub-r046s005,10.198039027185569,
sub-r046s006,73.3007503372237,
sub-r046s007,48.877397639399746,
sub-r046s008,28.861739379323623,
sub-r046s011,18.49324200890693,
sub-r046s012,44.74371464239419,
sub-r047s001,4.0,
sub-r047s006,32.58834147360065,
sub-r047s007,13.0,
sub-r047s010,12.68857754044952,
sub-r047s013,33.77869150810907,
sub-r047s014,27.568097504180443,
sub-r047s015,62.03224967708329,
sub-r047s016,46.861498055439924,
sub-r047s017,55.57877292636101,
sub-r047s018,9.055385138137417,
sub-r047s021,3.7416573867739413,
sub-r047s026,4.58257569495584,
sub-r047s027,9.16515138991168,
sub-r047s031,9.433981132056603,
sub-r047s035,8.602325267042627,
sub-r047s036,79.58643100428615,
sub-r047s037,14.798648586948742,
sub-r047s038,5.916079783099616,
sub-r047s039,29.899832775452108,
sub-r047s041,3.7416573867739413,
sub-r047s043,24.06241883103193,
sub-r047s044,25.03996805109783,
sub-r047s046,60.81118318204309,
sub-r047s048,72.62919523166975,
sub-r047s050,64.29618962271404,
sub-r048s002,4.0,
sub-r048s004,3.1622776601683795,
sub-r048s006,15.652475842498529,
sub-r048s008,8.48528137423857,
sub-r048s010,9.1104335791443,
sub-r048s011,108.2450922675019,
sub-r048s012,5.0,
sub-r048s014,77.6530746332687,
sub-r048s015,8.602325267042627,
sub-r048s016,7.211102550927978,
sub-r048s018,3.3166247903554,
sub-r048s021,26.19160170741759,
sub-r048s022,61.02458520956943,
sub-r048s029,37.49666651850535,
sub-r048s031,82.42572413997951,
sub-r048s032,8.602325267042627,
sub-r048s034,26.77685567799177,
sub-r048s035,55.72252686302013,
sub-r048s036,34.20526275297414,
sub-r048s037,4.0,
sub-r048s038,22.9128784747792,
sub-r048s039,46.42197755374064,
sub-r048s043,65.83312236253116,
sub-r049s005,88.8313007897554,
sub-r049s007,55.74047003748713,
sub-r049s010,82.85529554590944,
sub-r049s011,56.621550667568265,
sub-r049s012,24.06241883103193,
sub-r049s016,40.049968789001575,
sub-r049s018,75.55792479945436,
sub-r049s020,72.24956747275377,
sub-r049s024,71.28113354878694,
sub-r049s025,62.10475022089695,
sub-r049s026,56.213877290220786,
sub-r049s028,55.47972602672079,
sub-r050s002,83.06021911842033,
sub-r050s003,108.96788517723927,
sub-r050s005,85.07055894961546,
sub-r050s006,87.51571287488893,
sub-r050s008,65.98484674529449,
sub-r050s009,104.24970023937719,
sub-r050s015,50.46781152378217,
sub-r052s001,37.16180835212409,
sub-r052s002,17.11724276862369,
sub-r052s007,58.25804665451803,
sub-r052s010,6.4031242374328485,
sub-r052s011,43.61192497471305,
sub-r052s014,5.0,
sub-r052s015,42.30839160261236,
sub-r052s016,11.357816691600547,
sub-r052s019,56.25833271614081,
sub-r052s021,6.0,
sub-r052s023,78.26876771739798,
sub-r052s025,60.07495318350236,
sub-r052s026,10.677078252031311,
sub-r052s027,78.85429601486528,
sub-r052s029,37.05401462729781,
sub-r052s031,22.135943621178654,
sub-r052s032,9.695359714832659,
